,product_name,product_brand,expire_date,product_code
6393,condensed milk bl 8009,synarome manufacturing company (pvt) ltd,,
6394,condensed milk superior,synarome manufacturing company (pvt) ltd,,
6395,condensed milk xl,synarome manufacturing company (pvt) ltd,,
101,condensed soup - cream of asparagus,campbell,,63211 01206
103,condensed soup - low fat cream of broccoli,campbell,,63211 12562
109,condensed soup - tomato,campbell,,63211 00011
108,condensed soup - tomato rice,campbell,,63211 00431
104,condensed soup - vegetarian,campbell,,63211 06037
6396,conensed milk 6500,synarome manufacturing company (pvt) ltd,,
189,cooked chicken breast - original,zabiha halal,,67714 00666
188,cooked chicken breast - smoked,zabiha halal,,67714 00665
1366,cooked egg filling for s/w,pak hailam kopitiam sdn bhd,,
6397,cooked milk 8040,synarome manufacturing company (pvt) ltd,,
1367,cookies - almond biscotti,profound pastry sdn. bhd.,15.06.2021,
1368,cookies - biberli,profound pastry sdn. bhd.,30.04.2021,
1369,cookies - bienetta,profound pastry sdn. bhd.,15.06.2019,
1370,cookies - bienetta,profound pastry sdn. bhd.,15.06.2021,
1371,cookies - brownie cookie,profound pastry sdn. bhd.,15.06.2019,
1372,cookies - brownie cookie,profound pastry sdn. bhd.,15.06.2021,
1374,cookies - brunsli,profound pastry sdn. bhd.,15.06.2021,
1373,cookies - brunsli,profound pastry sdn. bhd.,15.06.2019,
1376,cookies - butter cookies,profound pastry sdn. bhd.,15.06.2021,
1375,cookies - butter cookies,profound pastry sdn. bhd.,15.06.2019,
1377,cookies - chocolate almond,profound pastry sdn. bhd.,15.06.2021,
1378,cookies - chocolate chip,cherry alpha enterprise,15.10.2019,
1380,cookies - chocolate chip walnut,profound pastry sdn. bhd.,15.06.2021,
1379,cookies - chocolate chip walnut,profound pastry sdn. bhd.,15.06.2019,
1382,cookies - cinnamon star,profound pastry sdn. bhd.,15.06.2021,
1381,cookies - cinnamon star,profound pastry sdn. bhd.,15.06.2019,
1383,cookies - coconut shortbread,profound pastry sdn. bhd.,30.04.2021,
1384,cookies - coffee sable,profound pastry sdn. bhd.,30.04.2021,
1386,cookies - ginger,profound pastry sdn. bhd.,15.06.2021,
1385,cookies - ginger,profound pastry sdn. bhd.,15.06.2019,
1387,cookies - granola bar,profound pastry sdn. bhd.,15.06.2019,
1388,cookies - green tea,cherry alpha enterprise,15.10.2019,
1389,cookies - green tea shortbread,profound pastry sdn. bhd.,30.04.2021,
1390,cookies - hup toh soh,profound pastry sdn. bhd.,30.04.2021,
1391,cookies - ice box chocolate,profound pastry sdn. bhd.,15.06.2019,
1392,cookies - ice box vanilla (vanilla almond),profound pastry sdn. bhd.,15.06.2019,
1393,cookies - leckerli,profound pastry sdn. bhd.,15.06.2019,
1394,cookies - leckerli,profound pastry sdn. bhd.,15.06.2021,
1395,cookies - lemon nestum bar,profound pastry sdn. bhd.,30.04.2021,
1397,cookies - maileanderli,profound pastry sdn. bhd.,15.06.2021,
1396,cookies - maileanderli,profound pastry sdn. bhd.,15.06.2019,
1398,cookies - oatmeal raisin,profound pastry sdn. bhd.,30.04.2021,
1399,cookies - orange poppy seed sable,profound pastry sdn. bhd.,30.04.2021,
1400,cookies - peanut,profound pastry sdn. bhd.,30.04.2021,
1401,cookies - pineapple tart,profound pastry sdn. bhd.,30.04.2021,
257,cookies - pistachio biscotti,profound pastry sdn. bhd.,15.06.2021,
1402,cookies - rocher ball,profound pastry sdn. bhd.,15.06.2019,
1403,cookies - triestini,profound pastry sdn. bhd.,15.06.2019,
1404,cookies - triestini,profound pastry sdn. bhd.,15.06.2021,
1405,cookies - vanilla almond,profound pastry sdn. bhd.,15.06.2021,
1406,cookies - vanilla butter,profound pastry sdn. bhd.,15.06.2019,
1407,cookies - vanilla horn,profound pastry sdn. bhd.,15.06.2019,
1408,cookies - vanilla horn,profound pastry sdn. bhd.,15.06.2021,
1409,cookies - walnut,cherry alpha enterprise,15.10.2019,
1410,cookies - walnut biscotti,profound pastry sdn. bhd.,15.06.2021,
6398,cool drops 0340,synarome manufacturing company (pvt) ltd,,
6399,cool mint 9600,synarome manufacturing company (pvt) ltd,,
7330,copper coated scrubbing pads,scotch brite,,
5305,coriander chutney,convenience food industries (private) limited,,
5341,coriander powder,convenience food industries (private) limited,,
5358,coriander powder,convenience food industries (private) limited,,
1411,coriander powder,world prominence sdn. bhd.,30.06.2020,
5274,coriander powder,convenience food industries (private) limited,,
5273,coriander powder,convenience food industries (private) limited,,
5340,coriander powder,convenience food industries (private) limited,,
1412,corn big (20pcs/pkt) - cut,vege ready sdn bhd,15.08.2019,
9945,corn biscuit cereal,raley's fine food,,
10061,corn biscuit cereal,raley's,,
8777,corn chip big dippers,winn-dixie,,
1413,corn concentrated,360horizonz sdn. bhd.,31.10.2019,
8078,corn flakes cereal,essentially yours,,
8874,corn flakes cereal,publix,,
9540,corn flakes cereal,essential everyday,,
7900,corn flakes cereal,kroger,,
7821,corn flakes cereal,safeway kitchens,,
7728,corn flakes cereal,essential everyday,,
9647,corn flakes cereal,millville,,
8327,corn flakes cereal,shoprite,,
9742,corn flakes cereal,safeway kitchens,,
8430,corn flakes cereal,america's choice,,
9432,corn flakes cereal,roundy's,,
8687,corn flakes cereal,essential everyday,,
8157,corn flakes cereal,stop & shop,,
8464,corn flakes cereal,key food,,
10152,corn flakes cereal,sunny select,,
10056,corn flakes cereal,raley's,,
10092,corn flakes cereal,erewhon,,
9939,corn flakes cereal,raley's fine food,,
1414,corn love letter,ann-lee industries (m) sdn bhd,30.09.2019,
8956,corn oil,shurfine,,
9292,corn oil,market pantry,,
7651,corn oil,fred meyer,,
7805,corn oil,safeway kitchens,,
9352,corn oil,meijer,,
8544,corn oil,schnucks,,
8472,corn oil,key food,,
8184,corn oil,stop & shop,,
9749,corn oil,safeway kitchens,,
9917,corn oil,raley's fine food,,
9177,corn oil,great value,,
7567,corn oil,giant,,
1415,corn sauce,sauce empire manufacturing sdn bhd,28.02.2020,
9365,corn squares cereal,meijer,,
9371,corn squares cereal,meijer,,
8968,corn squares cereal,shurfine,,
7561,corn squares cereal,giant,,
1416,corn starch (tepung jagung),360horizonz sdn. bhd.,31.05.2019,
9973,cornbread stuffing,mrs. cubbinson's,,
1417,corned beef,pawa canning corporation (m) sdn bhd,28.02.2021,
1418,corned chicken,pawa canning corporation (m) sdn bhd,15.04.2021,
1419,corned haruan,pawa canning corporation (m) sdn bhd,15.04.2021,
1420,corned kambing,pawa canning corporation (m) sdn bhd,15.04.2021,
1421,cornflakes raisins,ann-lee industries (m) sdn bhd,30.09.2019,
7306,cosmetic products,gourmet rose,,
1422,costa - banana pie,profound pastry sdn. bhd.,30.04.2021,
1423,costa - brownie bites,profound pastry sdn. bhd.,30.04.2021,
1424,costa - caramel crisp,profound pastry sdn. bhd.,30.04.2021,
1425,costa - caramel shortbread,profound pastry sdn. bhd.,30.04.2021,
1426,costa - carrot cake,profound pastry sdn. bhd.,30.04.2021,
1427,costa - chocolate brownie,profound pastry sdn. bhd.,30.04.2021,
1428,costa - chocolate chip & peanut granola bar,profound pastry sdn. bhd.,30.04.2021,
1429,costa - chocolate confetti cake,profound pastry sdn. bhd.,30.04.2021,
1430,costa - chocolate rocher cake,profound pastry sdn. bhd.,30.04.2021,
1431,costa - chocolate truffle cube,profound pastry sdn. bhd.,30.04.2021,
1432,"costa - coconut,almond and cranberry granola bar",profound pastry sdn. bhd.,30.04.2021,
1433,costa - dark chocolate rocky road,profound pastry sdn. bhd.,30.04.2021,
1434,costa - espresso & hazelnut biscotti,profound pastry sdn. bhd.,30.04.2021,
1435,costa - lemon muffin,profound pastry sdn. bhd.,30.04.2021,
1436,costa - london cheese cake,profound pastry sdn. bhd.,30.04.2021,
1437,costa - mango sago panna cotta,profound pastry sdn. bhd.,30.04.2021,
1438,costa - milk chocolate rocky road,profound pastry sdn. bhd.,30.04.2021,
1439,costa - mixed berry cheesecake,profound pastry sdn. bhd.,30.04.2021,
1440,costa - mixed nuts & dried fruits,profound pastry sdn. bhd.,30.04.2021,
1441,costa - raspberry & almond slice,profound pastry sdn. bhd.,30.04.2021,
1442,costa - tiffin,profound pastry sdn. bhd.,30.04.2021,
1443,costa - tiramisu in cup,profound pastry sdn. bhd.,30.04.2021,
1444,costa - white chocolate rocky road,profound pastry sdn. bhd.,30.04.2021,
8082,cottage cheese,daisy,,
8730,cottage wheat bread,country hearth,,
1445,cotton pluff sweet cake,new wing cheong foods industries sdn bhd,30.09.2019,
7268,cough & sore throat lozenges,sucrets,,
5027,cough drop 6004,bell more aromatics,,
5028,cough drop no 1,bell more aromatics,,
6400,cough drops 1800,synarome manufacturing company (pvt) ltd,,
8094,country 100% whole wheat bread,arnold,,
9044,country buttermilk bread,brownberry,,
7996,country french bread,heb,,
7412,country french lite dressing,ken's steak house,41335000655,
7408,country french salad dressing,ken's steak house,41335000648,
8402,country honey whole wheat bread,arnold,,
8400,country oatmeal bread,arnold,,
9043,country oatmeal bread,brownberry,,
8401,country sourdough bread,arnold,,
10119,country style orange juice,sunnyside farms,,
9159,country style orange juice,great value,,
8399,country white bread,arnold,,
8095,country white bread,arnold,,
9999,country white bread,alpine valley,,
9049,country white bread,brownberry,,
8370,country white bread,freihofer's,,
9991,couscous original falafel,casbah,,
1446,crab ball / bebola ketam,seaworld fresh mart sdn bhd,15.06.2019,
1447,crab claw,seaworld fresh mart sdn bhd,15.06.2019,
1448,crab dumpling,tsl bestmas manufacturing sdn bhd,31.05.2020,
1449,crab flower - clean,kian tatt seafood supplier,31.05.2019,
1450,crab flower - clean & cut,kian tatt seafood supplier,31.05.2019,
1451,crab meat - pasteurised packet,kian tatt seafood supplier,31.05.2019,
1453,crab meat ball,new wing cheong foods industries sdn bhd,30.09.2019,
1452,crab meat ball,seaworld fresh mart sdn bhd,15.06.2019,
1454,crab meat dumpling,tsl bestmas manufacturing sdn bhd,31.05.2020,
1455,crab meat roll,seaworld fresh mart sdn bhd,15.06.2019,
1456,crab nugget,seaworld fresh mart sdn bhd,15.06.2019,
1457,crab roe,kian tatt seafood supplier,31.05.2019,
1458,crab roe dumpling,new wing cheong foods industries sdn bhd,30.09.2019,
1459,crab roe fish stick roll,new wing cheong foods industries sdn bhd,30.09.2019,
1460,crab seasoning powder,kientat trading sdn. bhd.,15.07.2019,
1461,crab soft shell less h20,kian tatt seafood supplier,31.05.2019,
1462,crab stick dumpling,new wing cheong foods industries sdn bhd,30.09.2019,
1463,crab stick egg roll,new wing cheong foods industries sdn bhd,30.09.2019,
1464,crab stick fried flour ball / crab stick sang kan ball,new wing cheong foods industries sdn bhd,30.09.2019,
1465,crab stick roll,tsl bestmas manufacturing sdn bhd,31.05.2020,
1467,crab stick seaweed roll,new wing cheong foods industries sdn bhd,30.09.2019,
1466,crab stick seaweed roll,seaworld fresh mart sdn bhd,15.06.2019,
1468,crabby seafood sandwich,vesto marketing sdn bhd (formerly known as : vestrade marketing,30.11.2019,
1469,crabstick floss,tsl bestmas manufacturing sdn bhd,31.05.2020,
9122,cracked pepper crackers,365,,
7222,cracked peppercorn sauce,a1,54400001778,
7713,cracked wheat bread,franz,,
9399,cracked wheat bread,aunt millie's,,
9395,cracked wheat bread,koepplinger's,,
7689,cracked wheat bread,country oven,,
9123,cracked wheat crackers,365,,
9959,cracker wheat bread,raley's fine food,,
9796,cranberry cocktail,o organic,,
8532,cranberry juice,schnucks,,
8172,cranberry juice cocktail,stop & shop,,
8328,cranberry juice cocktail,shoprite,,
9727,cranberry juice cocktail,safeway kitchens,,
7746,cranberry juice cocktail,essential everyday,,
9167,cranberry juice cocktail,great value,,
7649,cranberry juice cocktail,fred meyer,,
9930,cranberry juice cocktail,raley's fine food,,
7825,cranberry juice cocktail,safeway kitchens,,
7068,cranberry juice cocktail,indian summer,41760028283,
7534,cranberry juice cocktail,giant,,
9381,cranberry juice cocktail,meijer,,
8379,cranberry juice cocktail,farm flavor,,
9440,cranberry juice from concentrate,roundy's,,
5817,crazy pop (filled jellies),ismail industries limited - candyland,,
5229,cream caramel (halal),convenience food industries (private) limited,,
1470,cream caramel-warehouse,tarbush catering & food industry sdn. bhd.,,
1471,cream caremal,ainons cakes & pastries,15.02.2020,
9231,cream cheese,trader joe's,,
8616,cream cheese,organic valley,,
9418,cream cheese,roundy's,,
9824,cream cheese,lucerne,,
8463,cream cheese,key food,,
10102,cream cheese,challenge,,
8757,cream cheese,winn-dixie,,
9964,cream cheese,raley's,,
7869,cream cheese,lucerne,,
9156,cream cheese,great value,,
7614,cream cheese,giant,,
8283,cream cheese,shoprite,,
8516,cream cheese,schnucks,,
9562,cream cheese,rakas,,
1472,cream cheese sauce,bordeaux bakery & sweet (m) sdn bhd,15.10.2020,
7718,cream cheese spread,essential everyday,,
9669,cream cheese spread,happy farms,,
8708,cream cheese spread,essential everyday,,
9491,cream cheese spread,essential everyday,,
9277,cream cheese spread plain,market pantry,,
1473,cream corn flavour saf-4140 na,kientat trading sdn. bhd.,15.07.2019,
1474,cream corn flavour saf-5521,kientat trading sdn. bhd.,15.07.2019,
6401,cream flavour 062,synarome manufacturing company (pvt) ltd,,
1475,cream horn,hazel cake house,31.05.2019,
1476,cream of mushroom/sup cendawan,world prominence sdn. bhd.,,
1478,cream puff,ainons cakes & pastries,15.02.2020,
1479,cream puff,bordeaux bakery & sweet (m) sdn bhd,15.10.2020,
1477,cream puff,hazel cake house,31.05.2019,
1480,cream soda,kientat trading sdn. bhd.,15.07.2019,
1481,cream soda (m),kientat trading sdn. bhd.,15.07.2019,
6402,cream vanilla 700,synarome manufacturing company (pvt) ltd,,
4908,creamers (3.3gms box) strawberry/banana/mango/orange,asian food industries,,
9628,creamy banana fruit bars,simple nature,,
1482,creamy coconut sauce (sautee),world prominence sdn. bhd.,,
1483,creamy coconut sauce (un sautee),world prominence sdn. bhd.,,
110,creamy cooking sauce,bunge,,74182 30133
9320,creamy french dressing,market pantry,,
8813,creamy french dressing,winn-dixie,,
7407,creamy french salad dressing,ken's steak house,41335000518,
91,creamy liquid fry,hubberts,,66008 00151
6877,creamy mayonnaise,young's private limited,,
6403,creamy milk 1215,synarome manufacturing company (pvt) ltd,,
6404,creamy milk 5080,synarome manufacturing company (pvt) ltd,,
6405,creamy milk 6240,synarome manufacturing company (pvt) ltd,,
8476,creamy nutrition,skim plus,,
1484,creamy onion dip,chrisna jenio sdn bhd,31.07.2019,
8984,creamy peanut butter,shurfine,,
7465,creamy peanut butter,peter pan,45300005492,
7463,creamy peanut butter,skippy,37600110754,
7456,creamy peanut butter,jif,51500255162,
9220,creamy peanut butter,trader joe's,,
9734,creamy peanut butter,safeway kitchens,,
7461,creamy peanut butter,smart balance,33776100407,
7447,creamy peanut butter,reeses,34000400126,
7445,creamy peanut butter,fisher,70690282006,
9951,creamy peanut butter,raley's fine food,,
8462,creamy peanut butter,key food,,
9461,creamy peanut butter,roundy's,,
8558,creamy peanut butter,schnucks,,
9641,creamy peanut butter,peanut delight,,
9363,creamy peanut butter,meijer,,
9322,creamy peanut butter,market pantry,,
8770,creamy peanut butter,winn-dixie,,
8105,creamy peanut butter,america's choice,,
7661,creamy peanut butter,fred meyer,,
10112,creamy peanut butter,value time,,
10108,creamy peanut butter,adams,,
7838,creamy peanut butter,safeway kitchens,,
7722,creamy peanut butter,essential everyday,,
10054,creamy peanut butter,raley's,,
7928,creamy peanut butter,kroger,,
9869,creamy peanut butter,earth balance,,
7464,creamy peanut butter with roasted honey,skippy,37600110877,
1485,creme brulee (baked custard),yeast atelier sdn bhd,31.07.2019,
1486,crepe (dry),bordeaux bakery & sweet (m) sdn bhd,15.10.2020,
1487,crepe (liquid),bordeaux bakery & sweet (m) sdn bhd,15.10.2020,
1488,crepes suzet,hazel cake house,31.05.2019,
1489,crescent dumpling,tsl bestmas manufacturing sdn bhd,31.05.2020,
7319,crest 3d whtitening brilliance toothpaste,crest,,
7320,crest cavity protection regular paste,crest,,
7323,crest cavity protection regular paste,crest,,
7322,crest complte extra whtening toothpaste,crest,,
7321,crest tartar protection regular paste toothpaste,crest,,
4894,crestiplus chewy fruits holland (3.8gms bags),asian food industries,,
4895,crestiplus chewyfruit crest holllland (6.75gms,asian food industries,,
8039,crisp all natural potato chips,utz,,
9616,crisp apple juice,hansen's natural,,
8158,crisp corn & rice cereal,stop & shop,,
7352,crisp cucumber & melon liquid hand soap,softsoap,,
7294,crisp cucumber & melon liquid hand soap,soft soap,,
9650,crisp rice cereal,millville,,
7727,crisp rice cereal,essential everyday,,
9424,crisp rice cereal,roundy's,,
8431,crisp rice cereal,america's choice,,
9184,crisp rice cereal,great value,,
9367,crisp rice cereal,meijer,,
7557,crisps corn & rice cereal,giant,,
1490,crispy beancurd roll,tsl bestmas manufacturing sdn bhd,31.05.2020,
1491,crispy bee nest,ann-lee industries (m) sdn bhd,30.09.2019,
10091,crispy brown rice cereal,erewhon,,
